?,판매일자,매장구분,매장코드,매장명,영수증번호,기획구분,판매유형,상품코드,상품명,칼라,칼라명,사이즈,판매구분
209,2024-01-12,직영점,A0024,부산두실점(직),3,정상,일반판매,AIL3TS031,Z-캐시울폴라티,GE,그린,F,판매
210,2024-01-12,직영점,A0024,부산두실점(직),4,정상,일반판매,AKK7KT012,J-무지폴라니트,CG,차콜그레이,F,판매
211,2024-01-12,직영점,A0024,부산두실점(직),5,정상,일반판매,AKK7CA004,J-라운드단추가디건,BR,브라운,F,판매
212,2024-01-12,직영점,A0024,부산두실점(직),5,정상,일반판매,AFE1TS303,박스단T,PK,핑크,F,판매
213,2024-01-12,직영점,A0024,부산두실점(직),6,정상,일반판매,AKK7JP025,J-엔조퍼후드점퍼,GR,회색,F,판매
214,2024-01-12,직영점,A0024,부산두실점(직),6,정상,일반판매,AKL7KT020,P3-크로스폴라니트,BE,베이지,F,판매
215,2024-01-12,직영점,A0024,부산두실점(직),6,정상,일반판매,AKL7KT017,P3-셀폴라니트,GR,회색,F,판매
216,2024-01-12,직영점,A0024,부산두실점(직),7,정상,일반판매,AEK1PT602,오발 캐주얼 바지,GR,회색,L,판매
217,2024-01-12,직영점,A0024,부산두실점(직),7,정상,일반판매,AEK1TS501,언발란스 슬림 짚업티셔츠,GR,회색,XL,판매
218,2024-01-12,직영점,A0024,부산두실점(직),8,정상,일반판매,AHK7JP007,라인패딩JP,BK,블랙,F,판매
219,2024-01-12,직영점,A0024,부산두실점(직),8,정상,일반판매,AKL7JP005,P-폭스사파리덕다운,BK,블랙,F,판매
220,2024-01-12,직영점,A0024,부산두실점(직),9,정상,일반판매,ZA00CO019,아이스아메리카노(음료),XX,XX,XX,판매
221,2024-01-12,직영점,A0024,부산두실점(직),10,정상,일반판매,BKL4SC001,레이스기모덧신(2pcs),XX,XX,F,판매
222,2024-01-12,직영점,A0024,부산두실점(직),10,정상,일반판매,AEI2VT601,몽마르뜨 니트 원피스,BR,브라운,L,판매
223,2024-01-12,직영점,A0024,부산두실점(직),10,정상,일반판매,AKK7VT021,J-폴라집업조끼,GR,회색,F,판매
224,2024-01-12,직영점,A0024,부산두실점(직),10,정상,일반판매,BKL4SC001,레이스기모덧신(2pcs),XX,XX,F,판매
225,2024-01-12,직영점,A0024,부산두실점(직),11,기획,일반판매,AKJ7KT005,J-포근반폴니트,BK,블랙,F,판매
226,2024-01-12,직영점,A0024,부산두실점(직),12,정상,일반판매,AKL7KT010,P4-제오폴라니트,RE,레드,F,판매
227,2024-01-12,직영점,A0024,부산두실점(직),12,정상,일반판매,AKK3DP003,C-포포기모부츠컷,ML,중청,L,판매
228,2024-01-12,직영점,A0024,부산두실점(직),13,정상,일반판매,AKK7SK004,J-뮤즈니트롱스커트,BR,브라운,F,판매
229,2024-01-12,직영점,A0024,부산두실점(직),14,정상,일반판매,AKJ7KT001,J-심플라운드니트,IV,아이보리,F,판매
230,2024-01-12,직영점,A0024,부산두실점(직),14,정상,일반판매,AEJ2BL402,폴카 루즈핏 풀오버(빈티지),GR,회색,F,판매
231,2024-01-12,직영점,A0024,부산두실점(직),14,정상,일반판매,AEH2PT502,레이어 스포티캐쥬얼 슬림핏 팬츠,BK,블랙,M,판매
232,2024-01-12,직영점,A0024,부산두실점(직),15,정상,일반판매,AKL3KT004,S-분홍꽃KT,GR,회색,F,반품
233,2024-01-12,직영점,A0024,부산두실점(직),16,정상,일반판매,AKL7KT005,J-젤리반폴니트,BK,블랙,F,판매
234,2024-01-12,직영점,A0024,부산두실점(직),17,정상,일반판매,AKL7KT004,J-포인폴라니트,PP,퍼플,F,판매
235,2024-01-12,직영점,A0024,부산두실점(직),17,기획,일반판매,AKL7KT001,P-모드폴라니트,IV,아이보리,F,판매
236,2024-01-12,직영점,A0024,부산두실점(직),17,기획,일반판매,AKL7KT003,P-로제폴라니트,RE,레드,F,판매
237,2024-01-12,직영점,A0024,부산두실점(직),17,기획,일반판매,AKL7KT003,P-로제폴라니트,BK,블랙,F,판매
238,2024-01-12,직영점,A0024,부산두실점(직),18,정상,일반판매,AKK3PT006,S-시보리기모배기팬츠,DB,다크베이지,M,판매
239,2024-01-12,직영점,A0024,부산두실점(직),18,정상,일반판매,AKL7PT004,J-다이아누비팬츠,BK,블랙,F,판매
240,2024-01-13,직영점,A0024,부산두실점(직),1,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매
241,2024-01-13,직영점,A0024,부산두실점(직),2,정상,일반판매,AKK7JP005,J-잔체크덕다운,BK,블랙,F,판매
242,2024-01-13,직영점,A0024,부산두실점(직),3,정상,일반판매,ZA00CO013,허브티(음료),XX,XX,XX,판매
243,2024-01-13,직영점,A0024,부산두실점(직),4,정상,일반판매,AKL7KT018,P3-라운드M니트,GR,회색,F,판매
244,2024-01-13,직영점,A0024,부산두실점(직),5,정상,일반판매,AKL7PT003,P3-누빔조거팬츠,BK,블랙,F,판매
245,2024-01-13,직영점,A0024,부산두실점(직),6,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매
246,2024-01-13,직영점,A0024,부산두실점(직),7,정상,일반판매,ZA00CO010,국산검은콩라떼(음료),XX,XX,XX,판매
247,2024-01-13,직영점,A0024,부산두실점(직),8,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매
248,2024-01-13,직영점,A0024,부산두실점(직),8,정상,일반판매,ZA00CO019,아이스아메리카노(음료),XX,XX,XX,판매
249,2024-01-13,직영점,A0024,부산두실점(직),9,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매
250,2024-01-13,직영점,A0024,부산두실점(직),10,정상,일반판매,AEJ1JP501,롬바르드 로맨틱스포티 점퍼,GR,회색,M,판매
251,2024-01-13,직영점,A0024,부산두실점(직),10,정상,일반판매,AEH1TS301,젠 실켓모달 드레이퍼리 티셔츠,CG,차콜그레이,M,판매
252,2024-01-15,직영점,A0024,부산두실점(직),1,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매
253,2024-01-15,직영점,A0024,부산두실점(직),2,정상,일반판매,AKL7JP001,P-모드롱덕다운패딩,BR,브라운,F,판매
254,2024-01-15,직영점,A0024,부산두실점(직),3,정상,일반판매,AKC3TS015,S-텐스T,BE,베이지,F,판매
255,2024-01-15,직영점,A0024,부산두실점(직),4,정상,일반판매,AEK1TS501,언발란스 슬림 짚업티셔츠,BK,블랙,XL,판매
256,2024-01-15,직영점,A0024,부산두실점(직),4,정상,일반판매,AJK4CT001,C-하프핸드메이드자켓,CM,카멜,F,판매
257,2024-01-15,직영점,A0024,부산두실점(직),5,정상,일반판매,AEI2BL602,샌디에고 데님셔츠 점퍼,BL,블루,L,판매
258,2024-01-15,직영점,A0024,부산두실점(직),6,정상,일반판매,AKL7JP009,P3-밍크줄롱덕다운,BK,블랙,F,판매
259,2024-01-15,직영점,A0024,부산두실점(직),6,정상,일반판매,AEK1CT403,유러피안 퍼 롱 코트,GE,그린,M,판매
260,2024-01-15,직영점,A0024,부산두실점(직),7,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매
261,2024-01-15,직영점,A0024,부산두실점(직),8,정상,일반판매,AKK7VT017,J-써클퍼조끼,BK,블랙,F,판매
262,2024-01-15,직영점,A0024,부산두실점(직),9,정상,일반판매,AKK7CA004,J-라운드단추가디건,BR,브라운,F,반품
263,2024-01-15,직영점,A0024,부산두실점(직),9,정상,일반판매,AFE1TS303,박스단T,PK,핑크,F,반품
264,2024-01-15,직영점,A0024,부산두실점(직),10,정상,일반판매,AKK7CA004,J-라운드단추가디건,BR,브라운,F,판매
265,2024-01-15,직영점,A0024,부산두실점(직),11,정상,일반판매,BKL7MF005,컬러풀머플러,YE,옐로우,F,판매
266,2024-01-15,직영점,A0024,부산두실점(직),12,정상,일반판매,AKI3TS004,C-모크넥7부티,BK,블랙,F,판매
267,2024-01-15,직영점,A0024,부산두실점(직),13,정상,일반판매,BKL7MF005,컬러풀머플러,YE,옐로우,F,판매
268,2024-01-15,직영점,A0024,부산두실점(직),13,정상,일반판매,BKL7MF005,컬러풀머플러,GE,그린,F,판매
269,2024-01-15,직영점,A0024,부산두실점(직),14,기획,일반판매,AKL7KT003,P-로제폴라니트,BK,블랙,F,판매
270,2024-01-15,직영점,A0024,부산두실점(직),15,정상,일반판매,AKI7VT008,J-야옹포켓니트조끼,YE,옐로우,F,판매
271,2024-01-15,직영점,A0024,부산두실점(직),15,정상,일반판매,AKI7VT008,J-야옹포켓니트조끼,BL,블루,F,판매
272,2024-01-15,직영점,A0024,부산두실점(직),16,정상,일반판매,AKK3PT002,C-더치골덴통바지(기모),IV,아이보리,M,판매
273,2024-01-15,직영점,A0024,부산두실점(직),16,정상,일반판매,AJL3TS014,S-스피드라운드T,IV,아이보리,F,판매
274,2024-01-15,직영점,A0024,부산두실점(직),17,정상,일반판매,AJK3BL001,S-골드사슬T,IV,아이보리,F,판매
275,2024-01-15,직영점,A0024,부산두실점(직),17,정상,일반판매,AKJ7KT001,J-심플라운드니트,BK,블랙,F,판매
276,2024-01-15,직영점,A0024,부산두실점(직),18,정상,일반판매,AKA3TS004,C-앞절개자수맨투맨티,SO,소라,F,판매
277,2024-01-16,직영점,A0024,부산두실점(직),1,정상,일반판매,ZA00CO003,카페라떼(음료),XX,XX,XX,판매
278,2024-01-16,직영점,A0024,부산두실점(직),2,정상,일반판매,AKJ3TS002,S-퍼스널T,PK,핑크,F,판매
279,2024-01-16,직영점,A0024,부산두실점(직),3,정상,일반판매,AKJ3TS002,S-퍼스널T,PK,핑크,F,반품
280,2024-01-16,직영점,A0024,부산두실점(직),4,정상,일반판매,AEJ1CA501,조슈아트리 롱원피스 가디건,BK,블랙,L,판매
281,2024-01-16,직영점,A0024,부산두실점(직),4,정상,일반판매,AEI2VT601,몽마르뜨 니트 원피스,BR,브라운,L,판매
282,2024-01-16,직영점,A0024,부산두실점(직),4,정상,일반판매,AKI7JP007,J-도트니트자켓,BE,베이지,F,판매
283,2024-01-16,직영점,A0024,부산두실점(직),4,기획,일반판매,AKK7JK006,P-모던하프퍼자켓,BK,블랙,F,판매
284,2024-01-16,직영점,A0024,부산두실점(직),5,정상,일반판매,BKI4SC001,코튼중목삭스(2pcs),XX,XX,F,판매
285,2024-01-16,직영점,A0024,부산두실점(직),6,정상,일반판매,AKL7DP006,P3-기모일자통데님,DL,진청,L,판매
286,2024-01-16,직영점,A0024,부산두실점(직),7,정상,일반판매,AKL7JP015,P3-퍼포켓롱덕다운,BK,블랙,F,판매
287,2024-01-16,직영점,A0024,부산두실점(직),7,정상,일반판매,AKK7JP025,J-엔조퍼후드점퍼,GR,회색,F,판매
288,2024-01-16,직영점,A0024,부산두실점(직),8,기획,일반판매,AKK7JK003,P-블룸퍼자켓,GR,회색,F,판매
289,2024-01-16,직영점,A0024,부산두실점(직),9,정상,일반판매,AKK3VT001,C-헤링본니트조끼,IV,아이보리,F,판매
290,2024-01-17,직영점,A0024,부산두실점(직),1,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매
291,2024-01-17,직영점,A0024,부산두실점(직),2,정상,일반판매,BKL4MF007,써클울양면삼각,BK,블랙,F,판매
292,2024-01-17,직영점,A0024,부산두실점(직),2,정상,일반판매,AJK7KT001,그릭골지폴라티,GR,회색,F,판매
293,2024-01-17,직영점,A0024,부산두실점(직),3,정상,일반판매,AKL7JP017,P3-세모끈덕다운,BR,브라운,F,판매
294,2024-01-17,직영점,A0024,부산두실점(직),4,정상,일반판매,AKJ3TS002,S-퍼스널T,PK,핑크,F,판매
295,2024-01-17,직영점,A0024,부산두실점(직),5,정상,일반판매,AIL7DP004,하트샵자수청,DL,진청,F,판매
296,2024-01-17,직영점,A0024,부산두실점(직),6,정상,일반판매,AKL3JP004,C-보아털패딩점퍼(2온스),BK,블랙,F,판매
297,2024-01-17,직영점,A0024,부산두실점(직),6,정상,일반판매,AKK3PT015,C-윈디울부츠컷,CH,챠콜,F,판매
298,2024-01-17,직영점,A0024,부산두실점(직),7,정상,일반판매,AKK7VT017,J-써클퍼조끼,BK,블랙,F,판매
299,2024-01-17,직영점,A0024,부산두실점(직),8,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매
300,2024-01-17,직영점,A0024,부산두실점(직),9,정상,일반판매,BKL7MF005,컬러풀머플러,GE,그린,F,판매
301,2024-01-17,직영점,A0024,부산두실점(직),9,정상,일반판매,BKL7MF005,컬러풀머플러,YE,옐로우,F,판매
302,2024-01-17,직영점,A0024,부산두실점(직),10,정상,일반판매,AEI2SK602,토머버리 랩스타일 언밸런스 스커트,BL,블루,L,판매
303,2024-01-17,직영점,A0024,부산두실점(직),11,기획,일반판매,AKK7TS002,P-폴라기모T,WN,와인,F,판매
304,2024-01-17,직영점,A0024,부산두실점(직),12,정상,일반판매,BKC4MF013,몬트리마름모스카프,BL,블루,F,판매
305,2024-01-18,직영점,A0024,부산두실점(직),1,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매
306,2024-01-18,직영점,A0024,부산두실점(직),2,정상,일반판매,AEK1KN706,라운드 H롱 니트,KH,카키,F,반품
307,2024-01-18,직영점,A0024,부산두실점(직),2,정상,일반판매,AHK7KT010,라인KT,RE,레드,F,반품
308,2024-01-18,직영점,A0024,부산두실점(직),3,정상,일반판매,AEK1KN706,라운드 H롱 니트,KH,카키,F,판매
309,2024-01-18,직영점,A0024,부산두실점(직),4,기획,일반판매,AKK7TS002,P-폴라기모T,BK,블랙,F,판매
310,2024-01-18,직영점,A0024,부산두실점(직),5,정상,일반판매,AKL7DP006,P3-기모일자통데님,DL,진청,M,판매
311,2024-01-18,직영점,A0024,부산두실점(직),6,정상,일반판매,BKL7MF004,와플니트고리,YE,옐로우,F,판매
312,2024-01-18,직영점,A0024,부산두실점(직),6,정상,일반판매,AIK7CT005,더블덤블코트,RE,레드,F,판매
313,2024-01-18,직영점,A0024,부산두실점(직),7,정상,일반판매,AKL7DP006,P3-기모일자통데님,DL,진청,M,판매
314,2024-01-18,직영점,A0024,부산두실점(직),8,정상,일반판매,AHK7JP006,더블패딩JP,IV,아이보리,F,판매
315,2024-01-18,직영점,A0024,부산두실점(직),8,정상,일반판매,BKL7MF005,컬러풀머플러,YE,옐로우,F,판매
316,2024-01-18,직영점,A0024,부산두실점(직),9,정상,일반판매,AHK7JP006,더블패딩JP,IV,아이보리,F,반품
317,2024-01-18,직영점,A0024,부산두실점(직),9,정상,일반판매,BKL7MF005,컬러풀머플러,YE,옐로우,F,반품
318,2024-01-18,직영점,A0024,부산두실점(직),10,정상,일반판매,AHK7JP006,더블패딩JP,IV,아이보리,F,판매
319,2024-01-18,직영점,A0024,부산두실점(직),10,정상,일반판매,BKL7MF005,컬러풀머플러,YE,옐로우,F,판매
320,2024-01-18,직영점,A0024,부산두실점(직),11,정상,일반판매,ZA00CO004,카푸치노(음료),XX,XX,XX,판매
321,2024-01-18,직영점,A0024,부산두실점(직),12,정상,일반판매,AEK1BL201,프린트 쉬폰 블라우스+이너,RE,레드,XL,판매
322,2024-01-18,직영점,A0024,부산두실점(직),12,정상,일반판매,AEK1BL201,프린트 쉬폰 블라우스+이너,BL,블루,M,판매
323,2024-01-18,직영점,A0024,부산두실점(직),12,정상,일반판매,AJJ3CA004,C-니트볼레로,BK,블랙,F,판매
324,2024-01-18,직영점,A0024,부산두실점(직),13,정상,일반판매,AKL7KT014,J-캣골지폴라니트,BE,베이지,F,판매
325,2024-01-18,직영점,A0024,부산두실점(직),14,정상,일반판매,ALB3KT001,S-OCARHN-자수꽈니트,PK,핑크,F,판매
326,2024-01-18,직영점,A0024,부산두실점(직),14,정상,일반판매,AKK7JP022,J-단가라니트후드집업,BE,베이지,F,판매
327,2024-01-18,직영점,A0024,부산두실점(직),15,정상,일반판매,AKL3CT002,Z-케이롱핸메코트,OT,오트밀,F,판매
328,2024-01-18,직영점,A0024,부산두실점(직),16,정상,20% 할인(직원할인),AKL3CT002,Z-케이롱핸메코트,OT,오트밀,F,반품
329,2024-01-19,직영점,A0024,부산두실점(직),1,정상,일반판매,AKK3DP001,C-다비기모통데님,DL,진청,L,판매
330,2024-01-19,직영점,A0024,부산두실점(직),1,정상,일반판매,ALB3KT001,S-OCARHN-자수꽈니트,PP,퍼플,F,판매
331,2024-01-19,직영점,A0024,부산두실점(직),2,정상,일반판매,ZA00CO025,아이스카라멜마끼야또(음료),XX,XX,XX,판매
332,2024-01-19,직영점,A0024,부산두실점(직),3,기획,일반판매,AKL7DP005,P-미니스마일데님배기,DL,진청,F,판매
333,2024-01-19,직영점,A0024,부산두실점(직),4,정상,일반판매,AKK7VT007,J-롱폴라조끼,GR,회색,F,판매
334,2024-01-19,직영점,A0024,부산두실점(직),5,정상,일반판매,AKK3PT002,C-더치골덴통바지(기모),CH,챠콜,L,판매
335,2024-01-19,직영점,A0024,부산두실점(직),5,정상,일반판매,AKK3PT013,C-시보리골덴배기(기모),BE,베이지,M,판매
336,2024-01-19,직영점,A0024,부산두실점(직),6,정상,일반판매,AKK7JP003,J-파스텔단추덕다운,PK,핑크,F,판매
337,2024-01-19,직영점,A0024,부산두실점(직),6,기획,일반판매,AKK7VT006,J-컬러패딩조끼,YE,옐로우,F,판매
338,2024-01-19,직영점,A0024,부산두실점(직),7,정상,일반판매,ZA00CO046,레몬생강차(음료),XX,XX,XX,판매
339,2024-01-19,직영점,A0024,부산두실점(직),8,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매
340,2024-01-19,직영점,A0024,부산두실점(직),9,정상,일반판매,AIL7KT027,빅체크터틀KT,RE,레드,F,판매
341,2024-01-19,직영점,A0024,부산두실점(직),10,정상,일반판매,AEI2BL602,샌디에고 데님셔츠 점퍼,BL,블루,L,판매
342,2024-01-19,직영점,A0024,부산두실점(직),11,정상,일반판매,AKK7VT012,J-캣라운드니트조끼,RE,레드,F,판매
343,2024-01-20,직영점,A0024,부산두실점(직),1,정상,일반판매,AKI7VT008,J-야옹포켓니트조끼,BL,블루,F,판매
344,2024-01-20,직영점,A0024,부산두실점(직),2,정상,일반판매,AJK3PT008,C-골덴패딩PT,IV,아이보리,L,판매
345,2024-01-21,직영점,A0024,부산두실점(직),1,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매
346,2024-01-22,직영점,A0024,부산두실점(직),1,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매
347,2024-01-22,직영점,A0024,부산두실점(직),2,정상,일반판매,BKL4SC008,포근니트삭스(2pcs),XX,XX,F,판매
348,2024-01-22,직영점,A0024,부산두실점(직),3,정상,일반판매,AHA7OP001,옆단추OPS,BK,블랙,F,판매
349,2024-01-22,직영점,A0024,부산두실점(직),4,정상,일반판매,AEI2SK602,토머버리 랩스타일 언밸런스 스커트,BL,블루,M,판매
350,2024-01-22,직영점,A0024,부산두실점(직),5,정상,일반판매,AKJ7PT005,J-라인핀턱슬랙스,BK,블랙,XL,판매
351,2024-01-22,직영점,A0024,부산두실점(직),6,정상,일반판매,BIK4CP008,알파카다운벙거지,CM,카멜,F,판매
352,2024-01-23,직영점,A0024,부산두실점(직),1,정상,일반판매,ZA00CO003,카페라떼(음료),XX,XX,XX,판매
353,2024-01-23,직영점,A0024,부산두실점(직),2,정상,일반판매,AJC3TS032,Q-로운V넥T,MT,민트,F,판매
354,2024-01-23,직영점,A0024,부산두실점(직),2,정상,일반판매,ZA00CO002,아메리카노(음료),XX,XX,XX,판매
