?,판매일자,매장구분,매장코드,매장명,영수증번호,기획구분,판매유형,상품코드,상품명,칼라,칼라명,사이즈,판매구분,대분류,년,월,주차,복종,넘버
164,2024-01-16,직영점,A0086,부산구서점(직),3,정상,일반판매,AKL7KT016,J-글리배색반폴니트,GR,회색,F,반품,의류,2023,12월,7,니트,016
165,2024-01-16,직영점,A0086,부산구서점(직),3,정상,일반판매,AKL7KT016,J-글리배색반폴니트,BE,베이지,F,반품,의류,2023,12월,7,니트,016
166,2024-01-16,직영점,A0086,부산구서점(직),3,기획,일반판매,AKL7PT001,P-미우밴딩팬츠,BR,브라운,S,반품,의류,2023,12월,7,바지,001
167,2024-01-16,직영점,A0086,부산구서점(직),3,정상,일반판매,AKK3PT015,C-윈디울부츠컷,CH,챠콜,F,반품,의류,2023,11월,3,바지,015
168,2024-01-16,직영점,A0086,부산구서점(직),3,정상,일반판매,AKJ7JP013,J-카라덕다운점퍼,BE,베이지,F,반품,의류,2023,10월,7,점퍼,013
169,2024-01-16,직영점,A0086,부산구서점(직),4,정상,일반판매,AKK7KT017,J-루이폴라니트,BE,베이지,F,판매,의류,2023,11월,7,니트,017
170,2024-01-16,직영점,A0086,부산구서점(직),4,정상,일반판매,AKL7KT016,J-글리배색반폴니트,GR,회색,F,판매,의류,2023,12월,7,니트,016
171,2024-01-16,직영점,A0086,부산구서점(직),4,정상,일반판매,AKL7KT016,J-글리배색반폴니트,BE,베이지,F,판매,의류,2023,12월,7,니트,016
172,2024-01-16,직영점,A0086,부산구서점(직),4,기획,일반판매,AKL7PT001,P-미우밴딩팬츠,BR,브라운,S,판매,의류,2023,12월,7,바지,001
173,2024-01-16,직영점,A0086,부산구서점(직),4,정상,일반판매,AKK3PT015,C-윈디울부츠컷,CH,챠콜,F,판매,의류,2023,11월,3,바지,015
174,2024-01-16,직영점,A0086,부산구서점(직),5,정상,일반판매,AKK7VT007,J-롱폴라조끼,GR,회색,F,판매,의류,2023,11월,7,베스트,007
175,2024-01-16,직영점,A0086,부산구서점(직),6,정상,일반판매,AJK7VT006,라인다운조끼,BE,베이지,F,판매,의류,2022,11월,7,베스트,006
176,2024-01-16,직영점,A0086,부산구서점(직),7,정상,일반판매,AKL7JP003,P-니트카라덕다운,IV,아이보리,F,반품,의류,2023,12월,7,점퍼,003
177,2024-01-16,직영점,A0086,부산구서점(직),7,정상,일반판매,AJL3JP020,S-지크구스롱JP,BK,블랙,F,반품,의류,2022,12월,3,점퍼,020
178,2024-01-16,직영점,A0086,부산구서점(직),7,정상,일반판매,AKL3PT005,C-래핑패딩팬츠,BK,블랙,F,반품,의류,2023,12월,3,바지,005
179,2024-01-16,직영점,A0086,부산구서점(직),8,정상,일반판매,AEH1TS301,젠 실켓모달 드레이퍼리 티셔츠,CG,차콜그레이,M,판매,의류,2017,8월,1,티셔츠,301
180,2024-01-16,직영점,A0086,부산구서점(직),9,정상,일반판매,AKL7JP003,P-니트카라덕다운,IV,아이보리,F,판매,의류,2023,12월,7,점퍼,003
181,2024-01-16,직영점,A0086,부산구서점(직),9,정상,일반판매,AKL3PT005,C-래핑패딩팬츠,BK,블랙,F,판매,의류,2023,12월,3,바지,005
182,2024-01-16,직영점,A0086,부산구서점(직),9,정상,일반판매,BKI4SC003,데일리삭스(3pcs),XX,XX,F,판매,잡화,2023,9월,4,양말,003
183,2024-01-16,직영점,A0086,부산구서점(직),10,정상,일반판매,AKL7JP003,P-니트카라덕다운,IV,아이보리,F,반품,의류,2023,12월,7,점퍼,003
184,2024-01-16,직영점,A0086,부산구서점(직),10,정상,일반판매,AKL3PT005,C-래핑패딩팬츠,BK,블랙,F,반품,의류,2023,12월,3,바지,005
185,2024-01-16,직영점,A0086,부산구서점(직),10,정상,일반판매,BKI4SC003,데일리삭스(3pcs),XX,XX,F,반품,잡화,2023,9월,4,양말,003
186,2024-01-16,직영점,A0086,부산구서점(직),11,정상,일반판매,AKL7JP003,P-니트카라덕다운,IV,아이보리,F,판매,의류,2023,12월,7,점퍼,003
187,2024-01-16,직영점,A0086,부산구서점(직),11,정상,일반판매,AKL3PT005,C-래핑패딩팬츠,BK,블랙,F,판매,의류,2023,12월,3,바지,005
188,2024-01-16,직영점,A0086,부산구서점(직),11,정상,일반판매,BKI4SC003,데일리삭스(3pcs),XX,XX,F,판매,잡화,2023,9월,4,양말,003
189,2024-01-16,직영점,A0086,부산구서점(직),12,정상,일반판매,AJL3JP020,S-지크구스롱JP,BK,블랙,F,판매,의류,2022,12월,3,점퍼,020
190,2024-01-16,직영점,A0086,부산구서점(직),12,정상,일반판매,BKI4SC003,데일리삭스(3pcs),XX,XX,F,판매,잡화,2023,9월,4,양말,003
191,2024-01-17,직영점,A0086,부산구서점(직),1,정상,일반판매,AKK3PT015,C-윈디울부츠컷,OT,오트밀,F,판매,의류,2023,11월,3,바지,015
192,2024-01-17,직영점,A0086,부산구서점(직),1,정상,일반판매,AKL7KT014,J-캣골지폴라니트,BR,브라운,F,판매,의류,2023,12월,7,니트,014
193,2024-01-17,직영점,A0086,부산구서점(직),2,정상,일반판매,AKK3DP001,C-다비기모통데님,DL,진청,M,판매,의류,2023,11월,3,데님,001
194,2024-01-17,직영점,A0086,부산구서점(직),3,기획,일반판매,AKK7JP006,J-삥줄포인덕다운점퍼,BE,베이지,F,판매,의류,2023,11월,7,점퍼,006
195,2024-01-17,직영점,A0086,부산구서점(직),3,기획,일반판매,AKJ7KT002,J-이지컬러니트,BE,베이지,F,판매,의류,2023,10월,7,니트,002
196,2024-01-17,직영점,A0086,부산구서점(직),3,정상,일반판매,AKK7VT020,J-파머니트조끼,PP,퍼플,F,판매,의류,2023,11월,7,베스트,020
197,2024-01-17,직영점,A0086,부산구서점(직),3,기획,일반판매,AKL7PT001,P-미우밴딩팬츠,BR,브라운,M,판매,의류,2023,12월,7,바지,001
198,2024-01-17,직영점,A0086,부산구서점(직),3,정상,일반판매,AKJ3KT004,C-모아니반폴니트,IV,아이보리,F,판매,의류,2023,10월,3,니트,004
199,2024-01-18,직영점,A0086,부산구서점(직),1,정상,일반판매,AKL3VT002,C-라비울터들베스트,IV,아이보리,F,판매,의류,2023,12월,3,베스트,002
200,2024-01-18,직영점,A0086,부산구서점(직),2,정상,일반판매,AKK7KT004,J-핸드반폴니트,BE,베이지,F,판매,의류,2023,11월,7,니트,004
201,2024-01-18,직영점,A0086,부산구서점(직),2,정상,일반판매,AKI3VT003,C-울스티치베스트,CR,크림,F,판매,의류,2023,9월,3,베스트,003
202,2024-01-18,직영점,A0086,부산구서점(직),3,정상,일반판매,AKL7KT014,J-캣골지폴라니트,BR,브라운,F,판매,의류,2023,12월,7,니트,014
203,2024-01-18,직영점,A0086,부산구서점(직),4,정상,일반판매,AKK3PT015,C-윈디울부츠컷,OT,오트밀,F,반품,의류,2023,11월,3,바지,015
204,2024-01-18,직영점,A0086,부산구서점(직),4,정상,일반판매,AKL7KT014,J-캣골지폴라니트,BR,브라운,F,반품,의류,2023,12월,7,니트,014
205,2024-01-19,직영점,A0086,부산구서점(직),1,정상,일반판매,AKL7DP006,P3-기모일자통데님,DL,진청,M,판매,의류,2023,12월,7,데님,006
206,2024-01-19,직영점,A0086,부산구서점(직),2,정상,일반판매,AKL7JP017,P3-세모끈덕다운,BR,브라운,F,판매,의류,2023,12월,7,점퍼,017
207,2024-01-19,직영점,A0086,부산구서점(직),3,정상,일반판매,AKI7JP007,J-도트니트자켓,BK,블랙,F,판매,의류,2023,9월,7,점퍼,007
208,2024-01-20,직영점,A0086,부산구서점(직),1,기획,일반판매,AKL7KT003,P-로제폴라니트,RE,레드,F,판매,의류,2023,12월,7,니트,003
209,2024-01-20,직영점,A0086,부산구서점(직),1,정상,일반판매,AKL7KT021,P3-미드폴라니트,BK,블랙,F,판매,의류,2023,12월,7,니트,021
210,2024-01-20,직영점,A0086,부산구서점(직),2,기획,일반판매,AKK7TS002,P-폴라기모T,BG,청록색,F,판매,의류,2023,11월,7,티셔츠,002
211,2024-01-20,직영점,A0086,부산구서점(직),2,정상,일반판매,BJK4SC007,키키삭스(2pcs),XX,XX,F,판매,잡화,2022,11월,4,양말,007
212,2024-01-20,직영점,A0086,부산구서점(직),3,정상,일반판매,BJK4SC007,키키삭스(2pcs),XX,XX,F,판매,잡화,2022,11월,4,양말,007
213,2024-01-20,직영점,A0086,부산구서점(직),3,정상,일반판매,BJK4SC001,베이직삭스(3pcs),XX,XX,F,판매,잡화,2022,11월,4,양말,001
214,2024-01-20,직영점,A0086,부산구서점(직),4,정상,일반판매,AKL7TS006,J-위드미후드T,RE,레드,F,판매,의류,2023,12월,7,티셔츠,006
215,2024-01-21,직영점,A0086,부산구서점(직),1,정상,일반판매,AJK3KT004,C-카렌폴라니트,KH,카키,F,판매,의류,2022,11월,3,니트,004
216,2024-01-21,직영점,A0086,부산구서점(직),2,정상,일반판매,AKL7KT012,J-페어리니트,BE,베이지,F,판매,의류,2023,12월,7,니트,012
217,2024-01-21,직영점,A0086,부산구서점(직),3,정상,일반판매,AKL7KT012,J-페어리니트,BE,베이지,F,반품,의류,2023,12월,7,니트,012
218,2024-01-22,직영점,A0086,부산구서점(직),1,정상,일반판매,BIB7BG018,투지퍼가죽백,GE,그린,F,판매,잡화,2021,2월,7,가방,018
219,2024-01-22,직영점,A0086,부산구서점(직),2,정상,일반판매,AKI7VT003,J-해리배색조끼,BE,베이지,F,판매,의류,2023,9월,7,베스트,003
220,2024-01-22,직영점,A0086,부산구서점(직),2,정상,일반판매,AKL7KT017,P3-셀폴라니트,GR,회색,F,판매,의류,2023,12월,7,니트,017
221,2024-01-22,직영점,A0086,부산구서점(직),2,기획,일반판매,AKK7JP024,P-비조폭스구스다운,BE,베이지,F,판매,의류,2023,11월,7,점퍼,024
222,2024-01-23,직영점,A0086,부산구서점(직),1,정상,일반판매,AEJ1OP501,리옹 후드 슬리브리스 코튼원피스,KH,카키,L,판매,의류,2017,10월,1,원피스,501
223,2024-01-23,직영점,A0086,부산구서점(직),2,정상,일반판매,AKL3JP011,S-뒷주름퍼JP,BK,블랙,F,판매,의류,2023,12월,3,점퍼,011
224,2024-01-23,직영점,A0086,부산구서점(직),2,정상,일반판매,AKK3PT005,C-스타기모통(23),OT,오트밀,L,판매,의류,2023,11월,3,바지,005
225,2024-01-23,직영점,A0086,부산구서점(직),2,정상,일반판매,AKK7VT002,J-로티덕다운조끼,SO,소라,F,판매,의류,2023,11월,7,베스트,002
226,2024-01-23,직영점,A0086,부산구서점(직),3,정상,일반판매,AKL3JP011,S-뒷주름퍼JP,BK,블랙,F,반품,의류,2023,12월,3,점퍼,011
227,2024-01-23,직영점,A0086,부산구서점(직),3,정상,일반판매,AKK3PT005,C-스타기모통(23),OT,오트밀,L,반품,의류,2023,11월,3,바지,005
228,2024-01-23,직영점,A0086,부산구서점(직),3,정상,일반판매,AKK7VT002,J-로티덕다운조끼,SO,소라,F,반품,의류,2023,11월,7,베스트,002
229,2024-01-24,직영점,A0086,부산구서점(직),1,정상,일반판매,AKL3JP011,S-뒷주름퍼JP,BK,블랙,F,판매,의류,2023,12월,3,점퍼,011
230,2024-01-24,직영점,A0086,부산구서점(직),1,정상,일반판매,AKK3DP001,C-다비기모통데님,DL,진청,L,판매,의류,2023,11월,3,데님,001
231,2024-01-24,직영점,A0086,부산구서점(직),2,정상,일반판매,AIL3KT028,S-칼라다이아,PK,핑크,F,판매,의류,2021,12월,3,니트,028
232,2024-01-25,직영점,A0086,부산구서점(직),1,정상,일반판매,AKK3PT009,C-마벨기모통슬랙스,GR,회색,M,판매,의류,2023,11월,3,바지,009
233,2024-01-25,직영점,A0086,부산구서점(직),1,기획,일반판매,AKL7KT003,P-로제폴라니트,BR,브라운,F,판매,의류,2023,12월,7,니트,003
234,2024-01-25,직영점,A0086,부산구서점(직),1,기획,일반판매,AKL7KT002,P-윈터폴라니트,BK,블랙,F,판매,의류,2023,12월,7,니트,002
235,2024-01-25,직영점,A0086,부산구서점(직),2,정상,일반판매,AKI7JK008,J-코듀카라자켓,IV,아이보리,F,판매,의류,2023,9월,7,자켓,008
236,2024-01-25,직영점,A0086,부산구서점(직),3,정상,일반판매,AKL7JP006,P-카라퀄팅덕다운,BK,블랙,F,판매,의류,2023,12월,7,점퍼,006
237,2024-01-25,직영점,A0086,부산구서점(직),3,정상,일반판매,AKK3DP005,C-기모와이드블랙진,BK,블랙,M,판매,의류,2023,11월,3,데님,005
238,2024-01-25,직영점,A0086,부산구서점(직),4,정상,일반판매,AKK3PT015,C-윈디울부츠컷,OT,오트밀,F,판매,의류,2023,11월,3,바지,015
239,2024-01-25,직영점,A0086,부산구서점(직),5,기획,일반판매,AKK7VT023,P-플라워집업조끼,BK,블랙,F,판매,의류,2023,11월,7,베스트,023
240,2024-01-25,직영점,A0086,부산구서점(직),6,정상,일반판매,BJL4MF003,지도리울머플러,BE,베이지,F,판매,잡화,2022,12월,4,머플러,003
241,2024-01-25,직영점,A0086,부산구서점(직),7,정상,일반판매,BKI4SC003,데일리삭스(3pcs),XX,XX,F,반품,잡화,2023,9월,4,양말,003
242,2024-01-25,직영점,A0086,부산구서점(직),8,정상,일반판매,BJJ7BG009,투심플백팩,BK,블랙,F,판매,잡화,2022,10월,7,가방,009
243,2024-01-25,직영점,A0086,부산구서점(직),9,정상,일반판매,BJJ7BG009,투심플백팩,BK,블랙,F,반품,잡화,2022,10월,7,가방,009
244,2024-01-25,직영점,A0086,부산구서점(직),10,정상,일반판매,BKI7BG022,체스백팩,BK,블랙,F,판매,잡화,2023,9월,7,가방,022
245,2024-01-25,직영점,A0086,부산구서점(직),11,정상,일반판매,AKK3PT013,C-시보리골덴배기(기모),KH,카키,M,판매,의류,2023,11월,3,바지,013
246,2024-01-26,직영점,A0086,부산구서점(직),1,정상,일반판매,ALB3TS007,C-TCCRHN-베이직단가라티,IV,아이보리,F,판매,의류,2024,2월,3,티셔츠,007
247,2024-01-26,직영점,A0086,부산구서점(직),2,정상,일반판매,AKL3JP011,S-뒷주름퍼JP,BK,블랙,F,반품,의류,2023,12월,3,점퍼,011
248,2024-01-26,직영점,A0086,부산구서점(직),2,정상,일반판매,AKK3DP001,C-다비기모통데님,DL,진청,L,반품,의류,2023,11월,3,데님,001
249,2024-01-26,직영점,A0086,부산구서점(직),3,정상,일반판매,AKL3JP011,S-뒷주름퍼JP,BK,블랙,F,판매,의류,2023,12월,3,점퍼,011
250,2024-01-26,직영점,A0086,부산구서점(직),3,정상,일반판매,AKK3DP001,C-다비기모통데님,DL,진청,L,판매,의류,2023,11월,3,데님,001
251,2024-01-26,직영점,A0086,부산구서점(직),4,정상,일반판매,AKL3JP011,S-뒷주름퍼JP,BK,블랙,F,반품,의류,2023,12월,3,점퍼,011
252,2024-01-26,직영점,A0086,부산구서점(직),4,정상,일반판매,AKK3DP001,C-다비기모통데님,DL,진청,L,반품,의류,2023,11월,3,데님,001
253,2024-01-26,직영점,A0086,부산구서점(직),5,정상,일반판매,AKL3JP011,S-뒷주름퍼JP,BK,블랙,F,판매,의류,2023,12월,3,점퍼,011
254,2024-01-26,직영점,A0086,부산구서점(직),5,정상,일반판매,AKK3DP001,C-다비기모통데님,DL,진청,L,판매,의류,2023,11월,3,데님,001
255,2024-01-26,직영점,A0086,부산구서점(직),6,정상,일반판매,AKK3PT016,S-라인패딩PT,BR,브라운,M,판매,의류,2023,11월,3,바지,016
256,2024-01-26,직영점,A0086,부산구서점(직),6,기획,일반판매,AKK7VT005,J-하이넥패딩조끼,KH,카키,F,판매,의류,2023,11월,7,베스트,005
257,2024-01-26,직영점,A0086,부산구서점(직),7,정상,일반판매,AJK3PT014,C-밑단버튼부츠컷슬랙스,BR,브라운,S,판매,의류,2022,11월,3,바지,014
258,2024-01-26,직영점,A0086,부산구서점(직),8,정상,일반판매,AKL7KT011,J-에어벌룬니트,BE,베이지,F,판매,의류,2023,12월,7,니트,011
259,2024-01-27,직영점,A0086,부산구서점(직),1,정상,일반판매,AKJ3PT005,C-8부포켓골덴통,GE,그린,F,판매,의류,2023,10월,3,바지,005
260,2024-01-27,직영점,A0086,부산구서점(직),1,정상,일반판매,AKI3PT029,S-뒷밴딩건빵PT,BK,블랙,M,판매,의류,2023,9월,3,바지,029
261,2024-01-27,직영점,A0086,부산구서점(직),1,정상,일반판매,AKJ7JP011,J-라인덕다운점퍼,BE,베이지,F,판매,의류,2023,10월,7,점퍼,011
262,2024-01-27,직영점,A0086,부산구서점(직),1,정상,일반판매,AKA3JP001,S-로키털후드JP,GE,그린,F,판매,의류,2023,1월,3,점퍼,001
263,2024-01-27,직영점,A0086,부산구서점(직),2,정상,일반판매,ALB3TS003,C-OCMRHN-에스자수맨투맨,MT,민트,F,판매,의류,2024,2월,3,티셔츠,003
264,2024-01-27,직영점,A0086,부산구서점(직),2,정상,일반판매,ALB3TS001,C-OCCDHN-로이자수후드티,SO,소라,F,판매,의류,2024,2월,3,티셔츠,001
265,2024-01-27,직영점,A0086,부산구서점(직),2,정상,일반판매,ALB3TS006,C-OCJRHN-허니베어맨투맨,,네이비,F,판매,의류,2024,2월,3,티셔츠,006
266,2024-01-27,직영점,A0086,부산구서점(직),3,정상,일반판매,BJL4SB001,퍼골덴스니커즈(310),BK,블랙,35,판매,잡화,2022,12월,4,신발,001
267,2024-01-29,직영점,A0086,부산구서점(직),1,정상,일반판매,AKJ7JP006,J-무브덕다운점퍼,PK,핑크,F,판매,의류,2023,10월,7,점퍼,006
268,2024-01-29,직영점,A0086,부산구서점(직),1,정상,일반판매,AJK3JP007,S-체크삥줄구스,,네이비,F,판매,의류,2022,11월,3,점퍼,007
269,2024-01-29,직영점,A0086,부산구서점(직),1,정상,일반판매,AKK7JP020,J-밍크라인덕다운,KH,카키,F,판매,의류,2023,11월,7,점퍼,020
270,2024-01-29,직영점,A0086,부산구서점(직),2,정상,일반판매,AKL7JP013,P4-배색라인덕다운,BE,베이지,F,판매,의류,2023,12월,7,점퍼,013
271,2024-01-29,직영점,A0086,부산구서점(직),3,정상,일반판매,AKK7JP020,J-밍크라인덕다운,BK,블랙,F,판매,의류,2023,11월,7,점퍼,020
272,2024-01-29,직영점,A0086,부산구서점(직),4,기획,일반판매,AKJ7VT002,J-파스텔덕다운조끼,PK,핑크,F,판매,의류,2023,10월,7,베스트,002
273,2024-01-29,직영점,A0086,부산구서점(직),5,정상,일반판매,AKJ3TS017,C-브링자수맨투맨,SO,소라,F,판매,의류,2023,10월,3,티셔츠,017
274,2024-01-29,직영점,A0086,부산구서점(직),5,정상,일반판매,AKL7KT012,J-페어리니트,BE,베이지,F,판매,의류,2023,12월,7,니트,012
275,2024-01-29,직영점,A0086,부산구서점(직),5,기획,일반판매,AKL7PT001,P-미우밴딩팬츠,BR,브라운,L,판매,의류,2023,12월,7,바지,001
276,2024-01-29,직영점,A0086,부산구서점(직),6,정상,일반판매,AKK3PT015,C-윈디울부츠컷,CH,챠콜,F,판매,의류,2023,11월,3,바지,015
277,2024-01-30,직영점,A0086,부산구서점(직),1,정상,일반판매,AKK3PT015,C-윈디울부츠컷,CH,챠콜,F,반품,의류,2023,11월,3,바지,015
278,2024-01-30,직영점,A0086,부산구서점(직),2,정상,일반판매,ALB3KT001,S-OCARHN-자수꽈니트,YG,연두색,F,판매,의류,2024,2월,3,니트,001
279,2024-01-30,직영점,A0086,부산구서점(직),2,정상,일반판매,ALB3KT002,C-SCWRHN-캐시라운드니트,GE,그린,F,판매,의류,2024,2월,3,니트,002
280,2024-01-30,직영점,A0086,부산구서점(직),3,정상,일반판매,AKK7KT014,J-스케치래빗니트,BE,베이지,F,판매,의류,2023,11월,7,니트,014
281,2024-01-30,직영점,A0086,부산구서점(직),4,정상,일반판매,AKK7JP020,J-밍크라인덕다운,BK,블랙,F,반품,의류,2023,11월,7,점퍼,020
282,2024-01-30,직영점,A0086,부산구서점(직),5,기획,일반판매,AKK7TS002,P-폴라기모T,MO,모카,F,판매,의류,2023,11월,7,티셔츠,002
283,2024-01-30,직영점,A0086,부산구서점(직),5,기획,일반판매,AKK7TS002,P-폴라기모T,BG,청록색,F,판매,의류,2023,11월,7,티셔츠,002
